@relation 'data/final_8020_team.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-99,101,105,108,112'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
66,4,5,5,55,23,38,2358784,2314219,0,31,0,0,0.272166,2.66667,2,5,1,2,0,2,0.062111,99.9378,0.000114,962,7,243,2,15,3,1,0,3,27,10,14,16,25,7,14,22,31,18,9,11,0,0,0,7,0,1,2,64,1,1,0,clean
151,11,8,5,255,23,192,0,0,0,35,263,428,0,1,0,2,0,1,39,8,18.0991,81.8857,0.015121,2438,22,881,15,0,136,5,1,11,60,13,41,41,64,14,13,64,160,45,23,49,0,1,0,152,1,0,5,148,2,1,0,clean
103,141,12,10,139,30,52,1205125,1206623,1600092,203,0,2,3.85154,4.53951,2,5,3,4,7,6,17.7872,79.6855,2.52729,2390,3,2608.83,25,23,6,4,4,10,17,17,23,46,22,16,13,53,200,26,24,53,0,0,0,22,0,1,3,101,1,1,0,buggy
34,0,1,1,65,8,75,273748,273748,0,7,40,76,1.02317,1.875,2,3,0,2,21,3,2.34361,48.961,48.6954,777,25,454.5,4,0,18,2,1,1,20,3,6,7,21,2,3,9,48,5,3,9,0,0,0,22,0,0,0,34,0,0,0,clean
20,3,1,2,49,13,37,89,1374,0,12,18,53,14.8638,5.0625,5,2,9,4,8,3,36.4921,63.4863,0.021571,159,2,8.77778,2,0,1,1,2,0,12,2,2,6,10,3,3,6,35,8,8,5,0,0,0,4,0,1,1,20,1,1,0,buggy
25,1,1,1,50,10,75,107702,64059,0,7,26,50,0.624166,2.85,2,5,1,2,16,6,26.8604,40.536,32.6037,590,31,327,3,2,12,1,0,0,14,3,5,4,15,2,3,6,35,5,4,8,0,0,0,15,0,0,1,24,0,0,0,clean
111,38,16,9,77,12,21,618216,618216,0,100,94,317,0,1,0,1,0,1,0,9,0,99.969,0.031018,450,6,205,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
109,106,7,6,145,22,36,467936,467936,0,161,0,6,3.83982,3.81169,2,3,2,5,7,5,21.1628,76.6748,2.16249,2377,3,3089,30,24,7,4,4,10,20,17,24,47,24,17,14,54,159,28,26,53,0,0,0,24,0,1,3,107,1,1,0,buggy
5,0,1,2,4,5,5,0,105889,2536120,8,1,16,0,0,0,0,0,0,3,8,16.4451,78.149,5.4059,101,0,3,3,0,0,0,0,1,2,0,3,2,2,2,0,3,6,0,0,1,0,0,0,1,0,0,1,5,0,1,0,buggy
54,14,6,5,53,12,21,657,756,0,44,27,84,1.84797,2.625,3,3,3,3,1,4,25.2201,74.7721,0.007808,702,20,304.2,8,5,5,4,4,4,14,13,20,13,21,16,7,19,37,12,14,15,1,2,1,13,2,3,5,50,5,2,1,buggy
31,13,4,4,36,5,11,463886,926738,0,25,12,41,0.424918,1.66667,2,2,1,1,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
66,4,5,5,55,23,38,85192,336675,6729,31,0,0,3.05505,3.5,5,5,2,3,0,2,0.062111,99.9378,0.000114,962,7,243,2,15,3,1,0,3,27,10,14,16,25,7,14,22,31,18,9,11,0,0,0,7,0,1,2,64,1,1,0,clean
64,20,9,6,53,12,21,2004661,4009320,0,59,51,167,1.1607,2.66667,2,2,1,1,1,7,0.873497,99.106,0.020525,1058,9,419.5,7,4,8,6,6,6,18,13,28,18,22,18,9,29,39,19,13,17,2,4,3,16,5,5,10,57,8,2,2,buggy
31,13,4,4,36,5,11,218748,437274,2391,25,12,41,0.248452,1.22222,2,3,1,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
6,2,2,4,21,3,11,0,0,2107188,12,5,21,0,1,0,2,0,1,10,3,22.0974,75.9831,1.91948,253,13,1,2,0,3,0,2,0,4,1,1,2,3,0,0,5,17,2,1,9,0,1,2,2,0,1,0,7,0,2,0,clean
6,2,2,4,21,3,11,383341,383341,2107188,12,5,21,0.936249,2.025,2,2,0,2,10,3,22.0974,75.9831,1.91948,253,13,1,2,0,3,0,2,0,4,1,1,2,3,0,0,5,17,2,1,9,0,1,2,2,0,1,0,7,0,2,0,clean
19,9,6,6,49,3,11,2828720,2828720,0,24,27,75,0,1,0,1,0,1,10,10,0.020801,99.9783,0.000925,539,14,1171,14,0,4,0,2,1,9,7,2,2,11,0,4,6,28,13,13,16,0,0,0,7,1,0,1,18,1,1,0,clean
63,20,9,5,44,12,21,2628,16034,0,53,51,167,2.89782,2.61111,4,2,4,4,4,9,8.14264,66.0329,25.8244,989,3,412,6,3,7,7,5,5,17,14,26,17,22,16,11,26,36,14,10,17,2,4,3,15,5,4,8,57,8,1,2,buggy
31,13,4,4,36,5,11,118734,467387,449910,25,12,41,1.31586,2.83333,2,4,2,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
19,9,6,6,49,3,11,162760,162760,0,24,27,75,0.31427,1.22222,2,5,0,2,10,10,0.020801,99.9783,0.000925,539,14,1171,14,0,4,0,2,1,9,7,2,2,11,0,4,6,28,13,13,16,0,0,0,7,1,0,1,18,1,1,0,clean
31,13,4,4,36,5,11,383050,765963,0,25,12,41,0.916515,1.9,2,4,1,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
20,0,0,0,27,5,17,86,280,2107188,4,7,23,3.40699,2.25643,4,7,3,4,1,2,0.027214,99.9728,0,276,20,789,13,5,1,1,0,0,5,5,4,5,7,2,5,6,16,3,3,5,0,0,0,2,0,0,0,19,0,0,0,clean
66,4,5,5,55,23,38,1319,5585,7413,31,0,0,58.7493,18.3438,5,22,23,20,0,2,0.062111,99.9378,0.000114,962,7,243,2,15,3,1,0,3,27,10,14,16,25,7,14,22,31,18,9,11,0,0,0,7,0,1,2,64,1,1,0,clean
19,9,6,6,49,3,11,2828729,2828729,0,24,27,75,0,1,0,2,0,1,10,10,0.020801,99.9783,0.000925,539,14,1171,14,0,4,0,2,1,9,7,2,2,11,0,4,6,28,13,13,16,0,0,0,7,1,0,1,18,1,1,0,clean
31,13,4,4,36,5,11,31043,124037,143,25,12,41,0.67128,1.72222,2,5,2,4,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,2302,17729,171431,25,12,41,7.88333,6.10526,4,7,5,6,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
31,13,4,4,36,5,11,93416,186645,5474421,25,12,41,1.20758,2.08333,3,5,1,2,0,3,0.038594,99.9608,0.000609,629,7,502,5,15,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
5,0,0,0,11,2,5,826378,1652569,7,7,2,6,1.13312,8.44444,2,2,1,1,6,7,5.73212,94.0638,0.204095,120,0,25,2,5,0,0,1,1,2,2,1,0,2,0,1,2,5,1,1,4,0,0,0,2,0,0,0,5,0,0,0,clean
34,1,4,5,83,3,28,0,0,0,30,32,86,0,1,0,2,0,1,23,5,5.36274,94.6361,0.001173,221,9,134.333,5,0,16,0,0,3,14,1,5,13,14,9,2,9,32,16,20,27,0,0,0,17,0,0,1,34,0,2,0,buggy
5,0,0,0,11,2,5,911612,1823041,3922266,7,2,6,1.2862,7.77778,2,3,1,1,6,7,5.73212,94.0638,0.204095,120,0,25,2,5,0,0,1,1,2,2,1,0,2,0,1,2,5,1,1,4,0,0,0,2,0,0,0,5,0,0,0,clean
33,253,8,8,62,16,27,0,0,0,294,4,105,2.47487,4.5,1,2,1,2,1,20,0.507114,68.9071,30.5858,1630,3,153,5,11,0,1,2,4,3,9,3,19,4,3,7,21,275,13,14,28,0,0,0,7,0,0,0,33,0,1,0,clean
77,315,35,33,107,30,52,42587,164355,0,420,0,0,1.22537,2.36111,2,5,3,2,2,16,0.916751,89.6293,9.4539,2517,4,163,1,15,0,2,3,7,3,16,20,39,11,13,7,47,407,14,16,53,0,0,0,12,0,1,2,75,0,0,1,clean
54,211,31,31,75,17,33,9472740,9538128,4212632,305,15,84,2.02208,4.60053,2,2,1,3,2,227,3.8751,84.609,11.5159,1250,12,995.917,19,7,2,3,3,5,9,11,14,24,12,9,8,30,288,17,15,27,0,1,1,11,1,1,3,52,2,1,1,buggy
25,127,5,5,43,16,27,402,12480,802075,150,6,65,19.4037,9.78038,7,20,12,12,4,12,11.1958,73.2028,15.6014,937,15,208.667,5,7,1,1,1,2,5,7,3,12,6,2,6,13,144,9,9,18,0,0,0,5,0,0,1,24,0,1,0,clean
21,3,2,0,27,16,36,71,145,31645,7,22,32,2.87448,3.50238,3,3,6,6,7,2,12.0027,87.9973,0,162,4,129.75,4,1,10,1,1,0,11,4,3,5,10,3,5,6,16,4,4,8,0,1,0,11,1,1,2,20,2,0,1,buggy
77,315,35,33,107,30,52,0,0,0,420,0,0,6.64707,7.1875,2,6,2,3,2,16,0.916751,89.6293,9.4539,2517,4,163,1,15,0,2,3,7,3,16,20,39,11,13,7,47,407,14,16,53,0,0,0,12,0,1,2,75,0,0,1,clean
42,10,4,6,97,14,46,2915362,2915362,0,30,31,89,0,1,0,2,0,1,3,3,0.637693,99.3484,0.013863,196,6,5.6,1,0,3,3,5,0,25,4,3,14,19,6,8,13,64,21,19,14,0,0,0,10,1,3,2,41,4,1,0,buggy
8,3,2,3,17,9,12,163,2986,0,10,5,16,10.3835,8.92857,4,2,9,7,6,3,28.8379,70.2024,0.959738,77,11,0.5,2,1,3,0,2,0,4,3,2,2,3,0,2,5,14,3,1,7,0,1,1,2,1,1,1,9,1,1,0,buggy
119,9,4,3,227,10,198,4130780,4130780,976606,20,445,366,0,1,0,2,0,1,76,4,16.1554,83.8396,0.005043,3197,10,755.5,18,0,312,2,2,2,99,6,5,12,99,4,7,12,214,6,5,17,0,0,0,318,0,1,2,118,1,1,0,clean
119,9,4,3,227,10,198,0,0,976606,20,445,366,0,1,0,2,0,1,76,4,16.1554,83.8396,0.005043,3197,10,755.5,18,0,312,2,2,2,99,6,5,12,99,4,7,12,214,6,5,17,0,0,0,318,0,1,2,118,1,1,0,clean
19,9,6,6,49,3,11,81379,81379,0,24,27,75,0.333333,1.33333,2,4,0,2,10,10,0.020801,99.9783,0.000925,539,14,1171,14,0,4,0,2,1,9,7,2,2,11,0,4,6,28,13,13,16,0,0,0,7,1,0,1,18,1,1,0,clean
39,158,3,3,43,17,40,732917,2927508,9201270,174,10,225,1.96811,2.85833,2,4,4,4,3,2,11.1758,88.8242,0,330,30,1.25,1,3,4,2,1,1,13,11,12,7,15,7,11,11,178,10,7,12,0,1,1,6,2,2,3,36,3,1,0,buggy
111,38,16,9,77,12,21,7106,7124,1402361,100,94,317,0.625,1.625,2,3,0,2,0,9,0,99.969,0.031018,600,6,273.333,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
19,9,6,6,49,3,11,272708,272708,0,24,27,75,0.628539,1.44444,2,4,0,2,10,10,0.020801,99.9783,0.000925,539,14,1171,14,0,4,0,2,1,9,7,2,2,11,0,4,6,28,13,13,16,0,0,0,7,1,0,1,18,1,1,0,clean
45,285,22,20,55,12,21,718,6394,772700,335,17,55,2.09127,2.62376,2,11,6,8,5,4,17.4818,82.3795,0.138698,1756,15,469.333,7,7,3,2,2,3,9,11,13,15,13,9,8,20,334,14,13,22,0,1,1,7,1,1,4,43,2,1,1,buggy
22,26,9,5,43,4,11,442766,487173,0,43,0,0,19.8342,10.2778,2,5,2,4,140,5,1.76055,97.8362,0.403272,607,43,366,6,7,3,0,1,1,9,5,4,4,8,2,5,7,43,12,10,18,0,0,0,5,0,0,5,17,0,0,0,clean
22,7,2,2,33,2,27,1561322,1561322,0,9,30,53,0.6,1.6,2,4,0,2,21,6,81.0102,17.0471,1.94269,493,0,1,2,0,9,0,1,0,15,6,1,2,13,1,6,3,32,4,3,5,0,0,1,9,1,0,0,23,0,1,0,clean
41,0,1,1,43,14,29,24099,24099,243697,11,0,0,0.544331,1.66667,2,4,0,2,8,3,2.1374,97.8618,0.000786,699,0,141,1,0,6,4,1,1,14,5,11,11,16,4,6,15,18,8,4,15,0,0,0,12,0,0,0,41,0,0,0,clean
24,1,2,1,33,14,29,2657,2657,243697,10,0,0,1.81998,2.36,2,6,1,4,7,8,39.0157,60.7738,0.210501,457,22,106.5,1,3,3,2,1,1,8,4,7,6,10,3,4,8,14,7,6,10,0,0,0,6,0,0,1,23,0,0,0,clean
11,2,1,0,9,5,7,456412,519443,518841,7,9,5,9.46291,5.28846,2,2,5,3,5,2,65.9401,34.0599,0,66,27,1,1,1,3,1,0,0,5,3,1,4,5,2,4,2,3,2,4,3,0,2,0,2,0,0,1,12,1,0,1,buggy
38,253,8,9,71,18,28,1946126,1948751,365,298,0,0,0.845577,2.1,2,2,1,2,0,20,0.078013,90.2946,9.62738,1719,5,216.5,6,13,1,1,2,5,3,11,3,22,5,3,8,24,275,15,17,34,0,0,0,8,0,0,1,38,0,1,0,clean
19,73,11,11,27,6,12,3669270,3682489,1106778,97,3,10,9.26911,6.75833,2,5,2,3,168,4,41.1923,58.6945,0.113251,744,22,235.25,3,8,2,1,1,0,6,5,5,4,9,1,4,7,97,7,7,10,0,1,0,3,0,0,2,17,1,1,0,clean
17,3,1,2,26,7,15,2781,5469,0,14,5,12,3.63726,3.35238,5,7,2,4,13,5,33.6112,66.3355,0.053258,284,17,3,1,7,1,3,0,1,8,4,5,3,11,2,4,3,13,6,7,5,0,1,0,4,0,0,1,17,1,1,0,clean
40,174,32,31,60,20,85,127418,511839,2741860,254,12,86,11.3443,6.85808,7,8,10,13,9,251,31.7652,68.1025,0.13233,1577,16,1532.43,19,9,5,1,1,3,9,7,9,16,10,5,6,21,261,11,8,16,2,0,0,8,1,0,1,39,1,0,0,clean
25,23,7,4,67,7,85,0,0,0,3,59,145,0,1,0,2,0,1,37,10,97.4262,1.85884,0.714937,987,0,18,1,0,25,0,0,1,27,2,5,3,28,2,1,6,94,2,1,3,11,2,0,14,9,0,3,24,10,0,1,clean
27,15,6,5,41,7,15,439814,584704,5134479,25,8,23,1.36848,3.07407,2,3,1,2,8,6,17.8587,68.4402,13.7011,550,10,396,4,9,2,1,2,1,5,9,6,8,9,3,5,12,28,11,12,17,0,0,0,5,0,1,4,25,1,2,0,clean
111,38,16,9,77,12,21,0,0,9644791,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
14,2,1,0,15,5,13,152430,308471,452837,6,6,17,2.04358,4.22381,3,2,2,3,4,5,27.2186,71.1868,1.59455,201,27,170,6,5,2,1,0,0,4,2,2,6,6,2,2,5,10,1,3,4,0,0,1,2,1,1,1,12,1,0,0,clean
101,66,2,2,209,15,642,2703,11933,4739942,79,362,419,11.5125,4.81474,3,6,10,8,70,3,24.8988,75.0998,0.001455,2217,18,517,6,4,222,1,1,1,80,7,9,8,81,5,6,12,246,8,6,17,0,0,0,226,1,1,2,99,1,1,0,buggy
17,3,2,1,24,6,28,37576,75009,592510,10,17,35,14.9123,7.81303,3,5,5,6,8,6,18.1764,54.9462,26.8774,242,18,510.25,15,2,8,1,0,1,8,1,2,7,10,2,1,6,18,2,4,7,0,0,0,9,0,1,2,16,1,1,0,clean
4,1,0,1,8,6,12,1087184,2174335,1754,3,3,14,13.6015,11.5,2,3,2,2,0,2,3.86659,96.1334,0,125,0,2,1,2,0,1,1,0,1,2,1,2,2,1,1,2,3,2,3,2,0,0,1,1,0,1,1,4,1,1,0,clean
111,38,16,9,77,12,21,3217499,3217499,9644791,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,900,6,410,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
42,10,4,6,97,14,46,3183150,3183150,0,30,31,89,0,1,0,2,0,1,3,3,0.637693,99.3484,0.013863,982,6,28,1,0,3,3,5,0,25,4,3,14,19,6,8,13,64,21,19,14,0,0,0,10,1,3,2,41,4,1,0,clean
39,169,6,6,62,17,28,4658,4660,0,202,0,0,0.802891,1.84,2,7,1,4,3,14,0.764477,92.817,6.41852,1379,3,191.333,4,8,2,2,1,3,7,9,6,18,9,3,7,21,189,13,13,27,0,0,0,9,0,0,0,39,0,1,0,clean
42,10,4,6,97,14,46,732054,732054,0,30,31,89,0.679869,1.66667,2,4,0,1,3,3,0.637693,99.3484,0.013863,491,6,14,1,0,3,3,5,0,25,4,3,14,19,6,8,13,64,21,19,14,0,0,0,10,1,3,2,41,4,1,0,buggy
39,169,6,6,62,17,28,18685,18689,0,202,0,0,2.78591,4.02222,2,2,3,4,3,14,0.764477,92.817,6.41852,1379,3,191.333,4,8,2,2,1,3,7,9,6,18,9,3,7,21,189,13,13,27,0,0,0,9,0,0,0,39,0,1,0,clean
42,10,4,6,97,14,46,4130779,4130779,0,30,31,89,0,1,0,2,0,1,3,3,0.637693,99.3484,0.013863,982,6,28,1,0,3,3,5,0,25,4,3,14,19,6,8,13,64,21,19,14,0,0,0,10,1,3,2,41,4,1,0,clean
42,10,4,6,97,14,46,0,0,0,30,31,89,0,1,0,2,0,1,3,3,0.637693,99.3484,0.013863,982,6,28,1,0,3,3,5,0,25,4,3,14,19,6,8,13,64,21,19,14,0,0,0,10,1,3,2,41,4,1,0,clean
5,0,0,0,5,4,5,194819,1556830,3201716,3,3,4,4.02768,5.66667,2,5,4,5,0,2,13.438,86.562,0,81,0,1,1,3,0,0,0,0,2,1,2,1,2,1,1,3,2,1,0,0,0,0,0,1,0,0,0,5,0,0,0,clean
17,2,2,2,28,9,14,35,1176,718,17,8,17,1.89457,2.59,4,7,9,4,2,4,1.74699,98.243,0.010032,316,11,19,2,8,2,0,2,1,7,3,6,3,6,3,2,8,10,10,7,7,0,0,1,4,0,1,3,15,0,2,0,clean
226,258,13,10,301,29,49,76,79,227,376,0,0,2.39341,3.22222,3,16,1,7,7,3,0.023389,99.9765,0.000119,4991,4,3747,32,50,6,8,10,20,35,38,57,89,44,44,27,104,379,57,54,100,0,0,0,36,0,0,4,223,0,1,0,clean
226,258,13,10,301,29,49,0,0,0,376,0,0,0,2,0,2,1,1,7,3,0.023389,99.9765,0.000119,4991,4,3747,32,50,6,8,10,20,35,38,57,89,44,44,27,104,379,57,54,100,0,0,0,36,0,0,4,223,0,1,0,clean
226,258,13,10,301,29,49,487539,1687234,8120858,376,0,0,1.95959,3.6,2,5,2,3,7,3,0.023389,99.9765,0.000119,4991,4,3747,32,50,6,8,10,20,35,38,57,89,44,44,27,104,379,57,54,100,0,0,0,36,0,0,4,223,0,1,0,clean
21,3,1,0,41,5,25,1826562,1826562,0,14,53,39,0,1,0,2,0,1,13,17,78.8511,21.136,0.012922,507,0,1032,12,0,31,2,2,4,10,4,3,4,13,1,2,6,18,4,5,19,0,1,1,36,0,0,3,19,0,2,0,clean
120,13,13,11,161,23,45,357332,399219,57742,61,0,0,38.6407,18.2762,7,10,18,22,2,2,6.20619,93.7938,0,2177,4,292,4,21,6,6,9,7,27,24,37,36,35,24,12,52,97,39,35,28,0,0,0,27,0,0,5,118,0,3,0,clean
4,1,0,1,8,6,12,344,7043,304257,3,3,14,5.82691,4.81579,2,2,6,7,0,2,3.86659,96.1334,0,125,0,2,1,2,0,1,1,0,1,2,1,2,2,1,1,2,3,2,3,2,0,0,1,1,0,1,1,4,1,1,0,clean
18,2,2,1,40,1,11,0,0,0,18,14,46,0,1,0,2,0,1,11,3,22.7813,77.2104,0.008344,158,8,11.5,1,0,3,0,0,2,8,3,2,7,7,5,4,4,13,9,12,9,0,0,0,7,0,0,1,17,0,0,0,clean
139,561,73,72,203,26,44,253501,253503,53216,764,0,0,4.53326,5.48,2,10,2,5,9,4,18.263,81.7363,0.00068,5378,8,4159.25,42,32,9,5,5,14,25,22,31,61,29,22,18,70,736,37,33,104,0,0,0,30,0,1,4,137,1,2,0,clean
42,10,4,6,97,14,46,256739,256739,0,30,31,89,0,1,0,2,0,1,3,3,0.637693,99.3484,0.013863,491,6,14,1,0,3,3,5,0,25,4,3,14,19,6,8,13,64,21,19,14,0,0,0,10,1,3,2,41,4,1,0,buggy
178,176,11,9,239,25,42,238587,223378,0,263,0,0,0.489898,1.6,1,2,1,2,9,3,24.3078,75.6919,0.000219,3895,5,5146.33,49,40,12,7,6,17,33,28,38,78,39,27,23,89,262,47,43,88,0,0,0,39,0,1,4,175,1,2,0,clean
111,38,16,9,77,12,21,0,0,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,900,6,410,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,3653133,3653133,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,1,1,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,3217499,3217499,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,3691462,3691462,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
6,2,2,4,21,3,11,0,0,2107188,12,5,21,0,1,0,2,0,1,10,3,22.0974,75.9831,1.91948,253,13,1,2,0,3,0,2,0,4,1,1,2,3,0,0,5,17,2,1,9,0,1,2,2,0,1,0,7,0,2,0,clean
59,9,5,5,99,16,143,3217497,3217497,1524842,22,223,157,0,1,0,2,0,1,30,6,0.978422,99.0205,0.001042,1132,10,814,19,0,169,2,3,3,39,9,5,10,41,3,7,13,73,11,11,22,0,0,0,177,1,1,3,58,1,2,0,clean
178,176,11,9,239,25,42,971311,998719,1751520,263,0,0,4.55856,4.86944,3,9,6,4,9,3,24.3078,75.6919,0.000219,3895,5,5146.33,49,40,12,7,6,17,33,28,38,78,39,27,23,89,262,47,43,88,0,0,0,39,0,1,4,175,1,2,0,clean
14,1,1,1,10,4,11,1248848,2497695,13563492,6,7,16,0.47567,1.45,2,3,1,2,8,9,16.2853,32.0969,51.6179,178,0,4,1,5,0,2,0,0,5,5,2,2,6,0,6,2,4,1,1,7,0,0,0,2,0,0,0,14,0,0,0,clean
37,10,4,5,62,7,23,108475,256247,1355383,30,0,0,5.99852,5.19231,2,4,2,4,1,1,0.018374,99.9816,0,741,16,1531,11,14,4,2,1,2,11,7,12,12,11,6,9,16,31,19,13,18,0,1,1,7,1,1,1,39,0,3,2,clean
178,176,11,9,239,25,42,2972689,2977278,459834,263,0,0,27.5384,19.9643,4,8,7,9,9,3,24.3078,75.6919,0.000219,3895,5,5146.33,49,40,12,7,6,17,33,28,38,78,39,27,23,89,262,47,43,88,0,0,0,39,0,1,4,175,1,2,0,clean
143,135,9,8,195,20,37,1323255,2611581,10588634,205,0,0,1.11949,2.7963,2,2,1,2,7,3,18.2355,81.7644,0.000164,3107,8,4242.5,39,33,10,6,5,13,28,23,32,62,32,22,19,71,204,40,35,70,0,0,0,31,0,1,4,141,1,2,1,clean
56,17,7,5,60,12,23,1250409,2745558,1081690,48,49,119,2.64254,3.57143,2,2,2,2,5,9,26.2898,73.6955,0.014647,305,7,338.3,11,1,16,5,4,5,17,11,22,16,21,13,9,24,39,17,12,21,1,3,2,24,3,3,7,52,5,2,2,buggy
37,10,4,5,62,7,23,3812,30464,1258,30,0,0,1.51912,1.73214,2,3,3,3,1,1,0.018374,99.9816,0,741,16,1531,11,14,4,2,1,2,11,7,12,12,11,6,9,16,31,19,13,18,0,1,1,7,1,1,1,39,0,3,2,clean
12,129,30,30,20,6,11,217878,435706,0,197,4,239,0.35217,1.40625,5,4,2,2,0,17,28.481,67.6371,3.88186,580,0,0.5,1,2,0,0,0,1,0,2,4,5,1,2,1,8,191,4,3,11,0,0,0,1,0,0,0,11,0,0,0,clean
76,299,71,72,116,15,37,557806,1092690,15772470,489,0,0,0.974368,2.75,2,7,1,3,3,579,0.008567,99.9893,0.002097,2134,21,3045.25,45,15,2,2,2,7,12,12,18,37,13,10,12,44,475,27,20,37,0,0,0,12,0,0,1,77,0,2,1,clean
111,38,16,9,77,12,21,3217499,3217499,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,900,6,410,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,1826562,1826562,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,0,0,1978008,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
