@relation 'data/final_8020_etc.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-99,101,105,108,112'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
111,38,16,9,77,12,21,0,142914,6428059,100,94,317,0,0,0,0,0,0,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
43,8,4,2,45,14,58,142496,142914,6428059,23,51,93,3.22905,3.66984,1,3,2,3,19,8,18.2165,72.2199,9.56358,638,9,238.286,6,2,17,2,2,3,15,8,13,10,19,7,5,16,34,8,6,11,0,1,1,21,2,2,3,40,3,0,1,buggy
11,1,0,1,2,8,9,2671431,5342854,21371398,5,0,0,1.86339,2.16667,2,10,1,3,7,2,10.2534,89.7349,0.011625,155,0,2,1,4,0,0,1,0,4,0,6,2,3,7,0,3,2,1,0,1,0,0,1,0,0,2,1,9,1,1,0,clean
253,13,6,5,121,57,72,0,0,0,55,0,0,0,3,1,3,1,2,8,2,0.530405,99.4692,0.000383,3378,1,73,1,38,14,5,4,12,75,26,94,59,91,77,11,75,82,24,24,19,0,0,0,31,1,1,5,251,2,3,0,clean
51,50,29,26,116,19,47,0,0,0,138,18,215,0,0,0,0,0,0,23,8,29.8771,70.1207,0.002175,1557,9,1277.5,5,0,1,3,2,3,6,8,11,27,4,2,10,35,142,20,11,47,0,0,0,8,0,0,2,49,0,0,0,clean
51,50,29,26,116,19,47,0,0,0,138,18,215,0,0,0,0,0,0,23,8,29.8771,70.1207,0.002175,1557,9,1277.5,5,0,1,3,2,3,6,8,11,27,4,2,10,35,142,20,11,47,0,0,0,8,0,0,2,49,0,0,0,clean
214,21,14,13,182,57,72,401282,406984,660571,76,18,39,3.82473,4.12637,2,9,4,5,3,4,0.212604,99.7822,0.005223,3215,2,134.75,4,42,18,9,7,11,70,38,62,55,84,42,26,73,102,43,38,45,0,1,1,43,1,3,9,211,4,4,1,clean
7,0,0,0,5,3,9,3590535,3590535,0,2,3,5,0,2,0,1,0,1,6,4,63.0024,36.3672,0.630418,76,20,1,1,0,0,0,0,0,1,1,2,2,3,1,0,3,2,1,2,0,0,0,0,0,0,0,0,6,0,0,0,clean
15,2,1,0,14,4,10,0,1654350,0,7,5,14,0,0,0,2,0,0,4,6,33.4146,36.2113,30.3741,188,10,2,1,0,0,0,0,0,4,1,7,4,4,4,1,6,10,4,2,1,0,0,0,0,1,0,0,14,0,0,1,clean
1,2,0,0,4,2,5,231651,463299,11773507,2,1,2,4.21463,4.42857,2,4,2,2,2,10,84.6018,3.36283,12.0354,37,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,4,1,0,1,0,0,0,1,0,1,0,0,1,0,0,clean
73,4,4,3,139,22,176,401,2119,491381,20,113,171,2.79937,3.45875,2,6,4,4,34,6,20.3636,77.7121,1.92431,1125,8,419.056,8,1,96,2,1,4,38,7,14,16,40,6,6,23,99,18,13,21,0,0,0,103,1,1,2,72,1,1,0,buggy
1,0,0,0,0,1,2,7251158,14502315,15608639,1,0,3,0,2,0,2,1,1,5,5,99.9426,0,0.057431,10,0,20,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,clean
51,50,29,26,116,19,47,0,0,0,138,18,215,0,1,0,2,0,1,23,8,29.8771,70.1207,0.002175,1557,9,1277.5,5,0,1,3,2,3,6,8,11,27,4,2,10,35,142,20,11,47,0,0,0,8,0,0,2,49,0,0,0,clean
80,37,20,18,144,19,94,0,398,0,94,12,143,0,0,0,0,0,0,41,7,53.1836,46.806,0.010395,2706,6,967.667,4,0,204,2,1,3,48,6,8,20,47,2,8,25,165,14,7,33,0,0,0,210,1,0,1,79,1,0,0,clean
134,4,6,7,81,67,96,1017,2018,0,21,31,79,2.51661,3,2,11,1,5,6,3,0.10249,99.8947,0.002781,1986,1,270,1,9,4,4,6,12,44,14,46,31,49,32,8,47,51,19,10,18,0,0,0,26,0,0,1,134,0,2,0,clean
51,50,29,26,116,19,47,0,398,0,138,18,215,0,0,0,0,0,0,23,8,29.8771,70.1207,0.002175,1557,9,1277.5,5,0,1,3,2,3,6,8,11,27,4,2,10,35,142,20,11,47,0,0,0,8,0,0,2,49,0,0,0,clean
69,2,3,4,42,67,96,831,3563,41885,12,16,40,3.42362,2.90278,5,5,2,8,4,4,47.8172,52.0287,0.154109,1018,1,136.5,1,5,2,2,3,6,22,8,24,16,25,17,4,24,27,10,6,9,0,0,0,13,0,0,1,69,0,1,0,clean
134,4,6,7,81,67,96,1462,1918,29902,21,31,79,11.711,7.05,3,27,4,15,6,3,0.10249,99.8947,0.002781,1986,1,270,1,9,4,4,6,12,44,14,46,31,49,32,8,47,51,19,10,18,0,0,0,26,0,0,1,134,0,2,0,clean
1,1,1,0,1,1,3,547304,1094588,4378595,2,0,5,3.69966,4.25,1,2,1,3,5,4,95,0,5,28,50,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
67,13,8,7,125,8,43,0,0,0,30,98,211,0,1,0,2,0,1,66,2,70.4586,29.5345,0.006865,1659,0,73,5,0,50,0,0,2,47,1,8,16,45,7,3,17,124,11,9,9,6,0,0,46,3,2,3,64,5,0,0,clean
158,14,10,6,150,37,52,170,913,0,57,29,56,0.593816,1.72727,3,4,1,2,28,9,15.9699,84.0113,0.018738,2446,3,558.455,11,20,20,6,5,9,48,20,48,45,56,30,13,62,103,32,22,24,1,0,0,40,1,2,6,152,3,0,0,clean
1,0,0,0,1,1,2,0,10298,0,1,0,2,0,0,0,0,0,0,0,3,81.4262,0,18.5738,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
58,20,13,10,93,8,43,795841,795841,1062287,59,58,151,0,1,0,2,0,1,48,2,35.6394,64.354,0.00658,1326,12,76,6,0,26,2,1,2,30,5,8,18,29,8,7,18,91,14,14,17,3,1,1,26,2,2,5,53,3,0,0,clean
55,21,14,14,110,8,43,795841,795841,1062287,77,39,101,0,1,0,2,0,1,52,3,49.3472,50.6258,0.027025,1367,10,57.6667,7,0,29,1,1,1,30,5,9,14,30,8,6,14,112,17,17,14,2,0,0,29,1,1,4,53,2,2,0,clean
88,23,12,12,161,8,46,0,0,1062287,62,153,265,0,1,0,2,0,1,123,3,85.0717,14.9152,0.013086,2294,0,119,4,0,90,1,0,3,60,3,7,21,59,6,4,21,171,8,7,24,3,0,0,89,2,1,2,87,3,0,0,clean
38,9,5,5,69,8,43,984510,1968996,1062287,21,54,116,1.04137,1.73333,2,2,1,2,35,3,47.342,51.4927,1.16529,974,11,37,3,3,25,1,0,1,28,1,6,10,28,4,2,11,70,7,6,6,3,0,0,24,4,2,2,37,6,1,0,clean
88,23,12,12,161,8,46,0,0,5785,62,153,265,0,1,0,2,0,1,123,3,85.0717,14.9152,0.013086,2294,0,119,4,0,90,1,0,3,60,3,7,21,59,6,4,21,171,8,7,24,3,0,0,89,2,1,2,87,3,0,0,clean
46,8,5,5,82,19,44,19137,19182,5785,15,62,109,49.2883,12.2845,10,8,21,18,36,5,73.2234,26.7679,0.008715,1070,0,4135.62,79,2,40,1,1,2,27,4,7,12,29,4,3,14,81,6,6,6,1,0,0,43,3,2,2,44,4,0,0,clean
67,13,8,7,125,8,43,0,0,6869269,30,98,211,0,1,0,2,0,1,66,2,70.4586,29.5345,0.006865,1659,0,73,5,0,50,0,0,2,47,1,8,16,45,7,3,17,124,11,9,9,6,0,0,46,3,2,3,64,5,0,0,clean
22,42,11,8,10,6,9,0,2174335,1754,70,2,67,0,0,0,0,0,0,3,60,14.6273,47.6577,37.715,516,0,3,2,0,0,0,0,1,2,0,6,14,1,4,1,16,49,9,6,7,0,0,0,1,0,0,4,18,0,0,0,clean
28,3,1,2,18,5,14,560907,561001,560097,8,2,3,3.70318,3.19907,3,26,5,12,1,3,0.159158,99.8336,0.007213,270,0,314,6,6,0,1,0,2,6,6,13,5,11,7,1,12,12,3,2,7,0,0,1,2,1,1,1,28,1,1,0,clean
22,42,11,8,10,6,9,0,2174335,1754,70,2,67,0,0,0,0,0,0,3,60,14.6273,47.6577,37.715,516,0,3,2,0,0,0,0,1,2,0,6,14,1,4,1,16,49,9,6,7,0,0,0,1,0,0,4,18,0,0,0,clean
22,42,11,8,10,6,9,0,2174335,1754,70,2,67,0,0,0,0,0,0,3,60,14.6273,47.6577,37.715,516,0,3,2,0,0,0,0,1,2,0,6,14,1,4,1,16,49,9,6,7,0,0,0,1,0,0,4,18,0,0,0,clean
55,1,1,0,70,11,47,0,260314,553151,10,138,121,0,0,0,0,0,0,35,3,10.6645,89.3235,0.011929,1670,0,233.5,7,0,106,1,0,2,27,3,9,17,29,7,2,18,54,3,4,9,0,0,0,109,0,0,1,54,0,0,0,clean
22,42,11,8,10,6,9,0,2174335,1754,70,2,67,0,0,0,0,0,0,3,60,14.6273,47.6577,37.715,516,0,3,2,0,0,0,0,1,2,0,6,14,1,4,1,16,49,9,6,7,0,0,0,1,0,0,4,18,0,0,0,clean
22,3,2,2,26,7,11,0,260314,553151,9,23,44,0,0,0,0,0,0,13,4,48.8986,51.0728,0.028621,483,0,72,2,0,8,1,1,1,10,3,5,5,11,3,2,7,21,4,4,5,0,0,0,10,0,1,1,21,1,0,0,clean
55,1,1,0,70,11,47,0,260314,553151,10,138,121,0,0,0,0,0,0,35,3,10.6645,89.3235,0.011929,1670,0,233.5,7,0,106,1,0,2,27,3,9,17,29,7,2,18,54,3,4,9,0,0,0,109,0,0,1,54,0,0,0,clean
21,0,0,0,17,7,11,0,260314,553151,7,14,30,0,0,0,0,0,0,2,4,0.347055,99.647,0.00596,334,0,121,2,0,0,1,0,1,6,3,4,7,9,4,2,6,6,2,5,4,0,0,0,2,0,0,0,20,0,0,0,clean
21,0,0,0,17,7,11,0,260314,553151,7,14,30,0,0,0,0,0,0,2,4,0.347055,99.647,0.00596,334,0,121,2,0,0,1,0,1,6,3,4,7,9,4,2,6,6,2,5,4,0,0,0,2,0,0,0,20,0,0,0,clean
18,0,0,0,29,2,54,0,0,797061,2,0,0,0,0,0,2,0,0,12,5,89.5823,0.000949,10.4168,1550,0,2430.33,6,0,242,0,0,1,17,0,0,1,17,0,0,1,26,0,1,2,0,0,0,243,0,0,0,17,0,0,0,clean
88,23,12,12,161,8,46,305673,305673,6869269,62,153,265,0,44,0,1,0,1,123,3,85.0717,14.9152,0.013086,2294,0,119,4,0,90,1,0,3,60,3,7,21,59,6,4,21,171,8,7,24,3,0,0,89,2,1,2,87,3,0,0,clean
59,7,4,4,77,11,43,0,0,6869269,20,54,116,0,1,0,2,0,1,36,2,39.4915,60.2319,0.276586,1137,2,41,4,0,27,1,1,2,30,5,12,15,32,7,3,20,69,9,7,7,3,0,0,28,2,1,2,57,3,0,0,clean
160,9,7,6,298,31,519,527,1960,6869269,29,423,383,0.896262,3.57812,3,3,2,2,92,7,50.4071,38.8841,10.7088,4261,3,1858.89,42,2,332,2,1,5,118,6,14,25,119,9,6,29,273,16,13,20,1,0,0,339,2,1,3,157,3,0,0,clean
21,6,1,0,21,5,8,0,0,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
9,0,0,0,12,10,22,0,2420764,150154,1,4,20,0,0,0,0,0,0,9,5,3.38363,93.9184,2.69797,175,0,23,2,0,0,1,2,1,4,0,2,3,3,2,0,4,7,2,2,1,0,0,0,4,0,0,0,9,0,0,0,clean
21,6,1,0,21,5,8,0,0,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
21,6,1,0,21,5,8,0,0,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
175,4,5,3,150,20,74,0,1265262,5025640,21,528,255,0,0,0,0,0,0,76,4,12.2296,87.7694,0.000995,4745,50,195,5,0,427,1,0,4,92,8,20,57,94,16,7,60,126,8,7,21,0,0,0,432,1,1,3,172,2,0,0,clean
21,6,1,0,21,5,8,0,0,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
175,4,5,3,150,20,74,0,1265262,5025640,21,528,255,0,0,0,0,0,0,76,4,12.2296,87.7694,0.000995,4745,50,195,5,0,427,1,0,4,92,8,20,57,94,16,7,60,126,8,7,21,0,0,0,432,1,1,3,172,2,0,0,clean
21,6,1,0,21,5,8,0,0,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
175,4,5,3,150,20,74,0,1265262,5025640,21,528,255,0,0,0,0,0,0,76,4,12.2296,87.7694,0.000995,4745,50,195,5,0,427,1,0,4,92,8,20,57,94,16,7,60,126,8,7,21,0,0,0,432,1,1,3,172,2,0,0,clean
21,6,1,0,21,5,8,0,0,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
154,6,4,3,131,20,74,0,1265262,5025640,21,501,234,0,0,0,0,0,0,79,4,30.043,69.9559,0.001063,4358,50,183.5,5,0,411,1,0,4,83,7,19,48,85,16,6,51,113,7,6,18,0,0,0,415,1,1,3,151,2,1,0,clean
175,4,5,3,150,20,74,0,1265262,5025640,21,528,255,0,0,0,0,0,0,76,4,12.2296,87.7694,0.000995,4745,50,195,5,0,427,1,0,4,92,8,20,57,94,16,7,60,126,8,7,21,0,0,0,432,1,1,3,172,2,0,0,clean
64,11,13,8,91,17,36,0,5094,289090,53,0,0,0,0,0,0,0,0,13,4,25.4743,74.5224,0.0033,705,2,663,3,0,4,2,2,4,22,8,20,17,22,15,7,22,56,21,18,28,0,0,1,12,1,0,5,59,0,0,0,clean
133,14,4,4,234,4,184,0,349616,3154190,14,669,514,0,0,0,0,0,0,121,2,41.1168,57.9686,0.914573,3779,0,22,2,0,467,0,0,0,131,0,4,5,131,4,0,4,247,2,3,2,0,0,0,469,1,2,3,132,3,1,0,clean
390,20,16,11,552,67,219,3066179,3066179,248878,76,459,654,0,2,0,2,0,1,123,6,0.258008,95.1871,4.55487,5841,6,1157,13,0,275,5,7,28,122,47,64,161,129,47,39,180,327,73,63,139,0,0,0,312,0,2,13,382,2,6,0,clean
5,4,0,0,4,4,4,1180235,1324475,659756,5,0,2,3.18416,3.66667,2,2,4,2,0,6,0.587283,98.8314,0.581291,80,14,5,4,4,0,0,0,0,2,1,1,1,1,2,3,0,4,2,1,1,0,0,0,0,0,1,0,4,1,0,0,clean
220,18,22,19,291,25,220,0,349616,3154190,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,6503,2,183.5,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0,clean
217,13,10,7,336,67,219,2267467,2267467,248878,50,270,390,0,2,0,2,0,1,80,8,13.6363,83.9715,2.39221,2315,5,408,8,0,164,3,4,15,71,28,35,88,75,25,23,99,208,41,36,83,0,0,0,184,0,2,8,212,2,4,0,clean
220,18,22,19,291,25,220,0,349616,3154190,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,6503,2,183.5,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0,clean
220,18,22,19,291,25,220,0,349616,3154190,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,6503,2,183.5,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0,clean
21,6,1,0,21,5,8,0,8115768,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
21,6,1,0,21,5,8,0,8115768,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
42,299,79,77,77,11,30,0,1254547,0,487,0,0,0,0,0,0,0,0,1,621,0.009309,99.9743,0.016436,2807,6,2229,37,0,1,0,2,3,13,9,14,6,16,8,4,14,480,20,18,14,0,0,0,6,0,0,1,41,0,0,0,clean
21,6,1,0,21,5,8,0,76942,67649,17,0,0,0,0,0,2,0,0,8,4,0.515498,99.4561,0.028376,296,5,29,2,0,0,1,0,2,4,3,8,5,9,2,0,10,11,7,6,5,0,0,0,2,0,1,2,18,1,0,0,clean
15,8,9,8,37,3,35,0,8800,0,30,0,0,0,0,0,0,0,0,22,24,19.9812,79.4888,0.530002,618,0,121,15,0,53,0,0,0,9,1,4,1,9,2,1,2,38,4,3,18,0,0,0,53,0,0,1,14,0,0,0,clean
15,8,9,8,37,3,35,0,8800,0,30,0,0,0,0,0,0,0,0,22,24,19.9812,79.4888,0.530002,618,0,121,15,0,53,0,0,0,9,1,4,1,9,2,1,2,38,4,3,18,0,0,0,53,0,0,1,14,0,0,0,clean
15,0,1,1,17,4,10,261091,1044352,915499,6,15,38,1.28019,2.16667,2,3,3,2,2,4,45.8214,53.4192,0.759479,119,21,1.25,1,0,0,1,1,1,5,2,6,3,6,3,1,6,7,5,3,3,0,0,0,4,0,0,1,14,0,1,0,buggy
18,5,0,1,13,9,15,0,0,0,13,7,12,1.65831,3.5,2,6,2,2,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
18,5,0,1,13,9,15,15,18,24,13,7,12,1.47902,2.75,2,4,2,2,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
8,0,1,2,15,2,7,0,3570147,5547876,6,7,15,0,0,0,2,0,0,2,6,16.4286,64.8214,18.75,210,0,0,1,0,1,0,2,1,3,3,0,3,2,1,2,4,8,3,4,4,1,0,0,2,0,1,1,8,1,1,0,clean
8,0,1,2,15,2,7,0,3570147,5547876,6,7,15,0,0,0,2,0,0,2,6,16.4286,64.8214,18.75,210,0,0,1,0,1,0,2,1,3,3,0,3,2,1,2,4,8,3,4,4,1,0,0,2,0,1,1,8,1,1,0,clean
15,9,4,3,25,4,11,0,0,0,19,8,23,0.816497,2,4,3,1,2,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
220,18,22,19,291,25,220,0,349616,3154190,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,6503,2,183.5,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0,clean
15,9,4,3,25,4,11,41,36,0,19,8,23,1.38505,2.71429,7,5,1,6,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
220,18,22,19,291,25,220,0,349616,3154190,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,6503,2,183.5,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0,clean
15,9,4,3,25,4,11,14,0,0,19,8,23,0.471405,1.66667,2,2,1,2,2,13,3.05492,39.0076,57.9375,320,0,2,1,8,2,0,1,0,7,3,3,3,4,2,6,5,14,13,8,8,0,0,0,1,1,3,3,11,4,0,0,clean
71,3,4,4,77,13,56,0,4579275,0,15,107,135,0,0,0,0,0,0,69,2,0.401082,99.5449,0.053971,1504,0,150,13,0,65,0,0,4,39,3,6,23,40,4,2,25,72,5,5,7,0,0,0,67,0,0,1,72,0,1,0,clean
42,299,79,77,77,11,30,1254546,1254547,0,487,0,0,0,1,0,2,0,1,1,621,0.009309,99.9743,0.016436,2807,6,2229,37,0,1,0,2,3,13,9,14,6,16,8,4,14,480,20,18,14,0,0,0,6,0,0,1,41,0,0,0,clean
220,18,22,19,291,25,220,0,349616,3154190,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,6503,2,183.5,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0,clean
38,11,15,12,58,4,23,0,13492,83892,37,37,134,0,0,0,2,0,0,48,6,49.1938,50.7949,0.011275,928,0,990.5,13,0,10,0,0,0,36,4,6,3,37,4,3,5,81,4,4,7,0,0,0,10,9,2,5,34,9,1,1,clean
78,3,3,3,116,13,80,0,4579275,0,17,54,68,0,0,0,0,0,0,75,14,34.1111,50.2511,15.6378,2072,0,88.5,13,0,136,1,1,4,59,3,3,15,59,3,3,16,108,4,4,10,0,0,0,141,0,0,1,79,0,1,0,clean
38,11,15,12,58,4,23,0,13492,83892,37,37,134,0,0,0,0,0,0,48,6,49.1938,50.7949,0.011275,928,0,990.5,13,0,10,0,0,0,36,4,6,3,37,4,3,5,81,4,4,7,0,0,0,10,9,2,5,34,9,1,1,clean
178,13,9,5,324,23,192,4579275,4579275,0,39,354,503,0,1.33333,0,2,0,1,57,8,27.1047,72.8887,0.006519,3112,24,1201,22,0,203,5,0,12,80,14,39,50,81,14,17,71,213,48,25,63,0,1,0,220,2,0,6,174,3,1,0,clean
220,18,22,19,291,25,220,0,349616,3154190,68,977,553,0,0,0,0,0,0,113,7,15.7899,84.1236,0.08647,6503,2,183.5,4,0,819,3,4,9,124,14,42,43,128,31,9,54,271,21,15,43,0,0,0,834,0,0,4,217,0,1,0,clean
151,11,8,5,255,23,192,4579275,4579275,0,35,263,428,0,1.33333,0,2,0,1,39,8,18.0991,81.8857,0.015121,2438,22,881,15,0,136,5,1,11,60,13,41,41,64,14,13,64,160,45,23,49,0,1,0,152,1,0,5,148,2,1,0,clean
135,8,6,3,262,23,192,4049887,4049887,0,28,267,406,0,1.33333,0,2,0,1,52,7,22.5833,48.594,28.8226,1417,16,486.4,15,0,153,3,0,8,67,9,26,33,68,9,11,48,189,32,17,43,0,1,0,162,1,0,4,132,2,1,0,buggy
36,16,5,4,39,9,15,505,646,76723,24,0,1,1.24532,2.87619,4,6,2,3,9,4,26.1022,73.7855,0.11238,614,3,47.5,4,11,1,2,3,4,13,7,8,12,13,6,7,14,24,14,12,14,0,0,1,9,2,2,3,33,3,1,1,clean
182,7,1,0,201,7,288,0,17528,14,9,989,380,0,0,0,0,0,0,68,11,82.3741,17.1084,0.517593,5592,16,144,2,0,814,1,2,1,171,2,3,11,172,1,0,14,181,6,5,13,0,0,0,822,1,0,0,182,1,0,0,clean
182,7,1,0,201,7,288,0,17528,14,9,989,380,0,0,0,0,0,0,68,11,82.3741,17.1084,0.517593,5592,16,144,2,0,814,1,2,1,171,2,3,11,172,1,0,14,181,6,5,13,0,0,0,822,1,0,0,182,1,0,0,clean
18,5,0,1,13,9,15,0,0,0,13,7,12,0,2,0,2,1,1,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
2,0,0,0,1,1,3,0,0,1561933,1,2,3,0,0,0,0,0,0,0,5,48.2051,0,51.7949,30,50,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
18,5,0,1,13,9,15,304,183,0,13,7,12,55.7017,30.3077,2,21,9,15,0,3,0.608108,99.3884,0.003465,454,6,16,1,7,0,0,1,1,5,7,5,5,6,4,4,8,6,6,6,1,0,0,0,2,1,2,2,17,3,1,0,clean
26,2,5,1,11,14,16,0,1363565,945,10,0,0,0,0,0,0,0,0,5,5,3.37352,96.5422,0.084282,224,4,25,1,0,1,1,2,2,5,2,13,2,5,10,0,7,12,6,3,2,0,0,0,3,0,0,4,21,0,0,0,clean
25,6,5,4,31,10,27,40022,49217,1561933,12,0,0,1.84266,5.08333,2,4,1,2,8,7,1.41335,49.3398,49.2468,530,57,52,4,8,1,1,2,1,8,4,6,9,9,3,2,13,20,9,8,9,0,0,0,5,1,1,1,24,1,0,1,clean
26,2,5,1,11,14,16,0,1363565,945,10,0,0,0,0,0,0,0,0,5,5,3.37352,96.5422,0.084282,224,4,25,1,0,1,1,2,2,5,2,13,2,5,10,0,7,12,6,3,2,0,0,0,3,0,0,4,21,0,0,0,clean
12,5,1,1,19,5,16,0,49500,191500,8,5,16,0,0,0,0,0,0,10,14,97.2622,2.34081,0.396942,275,0,17,1,0,0,1,2,0,4,2,4,2,2,3,3,4,10,8,6,3,0,0,0,2,1,0,1,11,1,0,0,clean
42,2,1,1,74,8,57,0,0,0,6,231,283,0,0,0,0,0,0,96,6,53.8434,28.2755,17.8811,2032,0,136,3,0,200,0,1,3,28,1,4,10,28,2,1,12,70,2,1,6,1,0,0,202,1,1,1,41,1,0,1,clean
26,2,5,1,11,14,16,0,1363565,945,10,0,0,0,0,0,0,0,0,5,5,3.37352,96.5422,0.084282,224,4,25,1,0,1,1,2,2,5,2,13,2,5,10,0,7,12,6,3,2,0,0,0,3,0,0,4,21,0,0,0,clean
